lprn,lsf,unitsftc,bathstot,roomsn,sfan,sfdn,cencityn,urbsubn,urbann,riuraln,agelt5,age510,age1015,agegte30,inadeq,degreen,s87,s88,s89,s90,s91,s92,s93,verylg,large,siz1to3,small,prvlocn,firbuy,incbuy,incsell,qbusb,qbusn,agen,ageb,blkbuy,blksell,marbuy,marsell,sfbuy,sfsell,edubuy,edusell,kidbuy,kidsell,cenind,saltotbt,saltotnt
11.71178,7.882315,0,3,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,39683,13000,1,0,25,30,0,0,1,1,0,0,1,0,0,1,0,0,0
11.71995,7.408531,0,2.5,6,0,1,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,40000,22000,0,0,32,41,0,0,1,0,0,1,0,0,1,0,0,0,0
11.71995,7.696213,0,2,8,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,70000,125000,1,1,42,33,0,0,1,1,0,0,1,1,1,1,0,0,0
11.724,7.467371,0,2,7,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,70000,47000,1,0,46,47,0,0,0,1,0,0,0,0,0,0,0,0,0
11.72804,6.907755,0,2,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,49000,38200,0,0,25,31,0,0,1,1,0,0,0,0,0,1,0,0,0
11.72804,7.438384,0,2,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75000,60000,0,0,30,26,0,0,1,1,0,0,0,1,0,1,0,0,0
11.73608,8.006368,0,2,5,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,65000,58000,0,0,37,28,0,0,1,1,0,0,0,0,0,1,0,0,0
11.73608,7.783224,0,2.5,8,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,71,70,0,0,1,0,0,1,1,1,0,0,0,0,0
11.73608,7.649693,0,2.5,8,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,80000,10000,0,0,55,52,0,0,0,1,0,0,0,1,0,0,0,0,0
11.73608,7.486613,0,2,9,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,84000,45000,0,1,31,46,0,0,1,0,0,1,1,1,0,0,0,0,0
11.73608,7.495542,0,2,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,71000,52000,0,0,43,42,0,0,1,1,0,0,0,1,0,1,0,0,0
11.73608,7.58121,0,1,7,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,25000,112000,0,1,52,60,0,0,1,1,0,0,1,0,0,0,0,1,0
11.73608,7.26473,0,1.5,7,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,161000,71000,0,0,41,46,0,0,1,0,0,0,0,0,0,0,0,0,1
11.73608,8.12415,0,1.5,6,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,44600,30000,0,0,36,35,0,0,0,0,1,0,1,0,0,0,0,0,0
11.73608,7.090077,0,2,6,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,55000,62000,0,0,29,27,0,0,1,1,0,0,0,1,1,1,0,0,0
11.74405,8.005033,0,2.5,9,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,76000,0,0,0,34,61,0,0,1,1,0,0,1,0,1,0,0,0,0
11.75195,7.495542,0,1,6,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,72000,16000,0,0,29,42,0,0,1,1,0,0,0,1,1,1,0,0,0
11.75588,7.52564,0,2.5,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,79900,83000,1,0,32,46,0,0,1,1,0,0,1,1,0,0,0,0,0
11.75979,6.946976,0,2,5,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,80000,40000,1,1,28,34,0,0,1,1,0,0,1,1,0,1,0,0,0
11.75979,7.544332,0,2.5,7,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,48000,63000,0,0,37,43,0,0,0,1,1,0,0,0,0,1,0,0,0
11.75979,8.188689,0,2.5,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,60000,58000,0,0,30,52,0,0,0,1,0,0,1,1,0,0,0,0,0
11.75979,7.090077,0,1,6,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,38000,0,0,0,52,75,1,1,0,0,0,1,0,0,0,0,0,0,0
11.7668,8.006368,0,2.5,8,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,10000,95000,0,0,57,41,1,0,1,1,0,0,0,0,0,1,0,0,0
11.76758,6.60665,0,1.5,6,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,55000,25000,0,0,32,35,0,0,1,0,0,0,0,0,1,0,0,0,0
11.76758,7.495542,0,2.5,6,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,80000,45000,0,0,33,32,0,0,1,1,0,0,1,1,1,1,0,0,0
11.77144,7.649693,0,2.5,7,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,50000,108000,0,0,32,31,0,0,0,1,1,0,1,0,0,0,0,0,0
11.77453,7.740664,0,2,6,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,79000,109000,0,0,55,44,0,0,1,1,0,0,1,0,0,0,0,0,0
11.7753,6.907755,0,1,5,1,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,75000,70000,0,0,50,28,0,0,0,1,0,0,0,1,0,0,0,0,0
11.7753,7.17012,0,2,7,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,100000,28000,0,1,30,39,0,0,1,0,0,1,1,0,1,1,0,0,1
11.7753,7.313221,0,3,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,80000,88000,0,0,33,34,0,0,1,1,0,0,1,1,1,0,0,0,0
11.7753,7.5807,0,1.5,5,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,60000,0,0,0,29,83,0,0,1,0,0,1,1,0,0,0,0,0,0
11.7753,7.244227,0,2,5,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,37000,36000,1,0,25,31,0,0,1,1,0,0,0,0,1,1,0,0,0
11.7753,7.714231,0,1.5,5,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,71000,24300,0,0,47,66,0,0,0,1,0,0,0,0,0,0,0,0,0
11.7753,6.684612,0,2,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,62000,60000,0,1,36,38,0,0,1,1,0,0,1,0,1,1,0,0,0
11.79056,7.68708,0,2.5,9,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,82000,80000,0,0,33,35,0,0,1,1,0,0,1,1,0,1,0,0,0
11.79811,8.006368,0,3,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,54480,103000,0,0,44,56,0,0,1,1,0,0,1,0,1,0,0,0,0
11.8056,7.696213,0,3,8,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,70000,41000,0,0,39,34,0,0,1,0,0,1,1,1,0,1,0,0,0
11.81304,7.333023,0,1.5,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,38000,0,0,0,29,74,0,0,1,1,0,0,0,1,1,0,0,0,0
11.81304,6.756932,0,1.5,6,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,60000,0,0,0,24,80,0,0,0,0,1,1,1,0,0,0,0,0,0
11.81304,7.021084,0,1,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,40000,0,0,0,35,71,0,0,0,1,0,0,1,0,0,0,0,0,0
11.82774,7.438384,0,2,7,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,25899,30000,0,0,25,36,0,1,1,0,0,0,0,0,1,1,0,0,0
11.83502,7.273787,0,1,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,68650,0,0,0,29,64,0,0,1,1,0,0,1,0,0,0,0,0,0
11.84224,7.919356,0,3,8,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,20000,100000,1,0,40,70,1,0,1,1,0,0,1,1,1,0,0,1,0
11.84224,7.090077,0,1.5,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,60000,53000,0,0,35,33,0,0,1,1,0,0,1,1,1,1,0,0,0
11.84941,7.36201,0,2,8,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,68000,50000,0,0,33,38,0,0,1,1,0,0,0,0,1,1,0,0,0
11.84941,7.600903,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,55000,105000,0,0,30,34,0,0,1,1,0,0,1,1,1,1,0,0,0
11.84941,7.313221,0,2,4,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,74,54,0,0,0,1,1,0,0,0,0,0,0,0,0
11.84941,7.600903,0,2,5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,105000,70000,1,1,44,31,0,0,1,1,0,0,0,0,1,1,0,0,0
11.84941,7.740664,0,3,6,0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,48000,60000,0,1,37,43,0,0,1,1,0,0,1,1,1,1,0,0,0
11.84941,7.495542,0,2.5,7,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,32500,53000,0,0,39,47,0,0,1,0,0,0,1,0,0,0,0,0,0
11.84941,7.783224,0,2.5,9,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86400,1,0,57,40,0,0,1,1,0,0,1,1,0,1,0,0,0
11.86359,7.588324,0,2,7,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,25387,40000,0,0,39,58,0,0,0,1,1,0,1,1,1,1,0,0,0
11.87061,8.070906,0,3.5,10,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,155000,36000,0,0,40,32,0,0,1,1,0,0,1,1,1,1,0,0,1
11.87758,7.61776,0,1.5,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,84000,0,0,0,38,75,0,0,1,0,0,1,0,0,0,0,0,0,0
11.8845,7.678789,0,2,8,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,6000,100000,0,0,58,38,0,0,1,1,0,0,1,1,0,1,0,1,0
11.8845,7.189922,0,2,5,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,12000,0,0,0,38,53,0,0,1,1,0,0,0,1,1,1,0,0,0
11.89137,7.958227,0,1,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,100000,14883,0,0,31,65,0,0,1,1,0,0,1,0,0,0,0,0,0
11.89819,7.675082,0,3,7,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,36000,23000,1,0,44,50,0,0,1,1,0,0,0,1,1,0,0,0,0
11.89819,7.673223,0,1.5,7,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,40000,70000,0,1,30,34,0,0,1,1,0,0,0,1,1,1,0,0,0
11.90159,7.488294,0,2,7,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,35700,50000,0,0,53,36,0,0,1,1,0,0,0,1,0,1,0,0,0
11.90497,7.600903,0,2,7,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,62000,20000,0,0,40,30,0,0,1,1,0,0,1,0,1,1,0,0,0
11.9184,7.495542,0,1,7,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,60000,34000,0,0,31,50,0,0,0,0,0,0,1,1,0,0,0,0,0
11.9184,7.783224,0,2,7,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,35000,25000,0,0,47,45,0,0,1,1,0,0,0,1,0,1,0,0,0
11.9184,7.774856,0,2.5,7,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,45000,0,0,0,40,75,0,0,1,1,0,0,1,0,0,0,0,0,0
11.93164,7.901007,0,1,4,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,67000,45000,0,0,41,40,0,0,1,1,0,0,0,1,1,1,0,0,0
11.94471,7.649693,0,3,7,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,92000,0,0,68,42,0,0,1,1,0,0,1,1,0,0,0,0,0
11.95119,7.696213,0,1.5,6,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,55000,43000,0,0,55,29,0,0,1,1,0,0,0,0,0,1,0,0,0
11.95119,6.620073,0,1.5,6,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,69000,7000,0,0,29,64,0,0,1,0,0,1,0,0,1,0,0,0,0
11.95119,7.646832,0,2,7,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,90000,0,0,0,34,75,0,0,1,0,0,1,0,1,0,0,0,0,0
11.95119,8.039157,0,2.5,8,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,67000,100000,0,0,43,31,0,0,1,1,0,0,0,1,1,1,0,1,0
11.96401,8.070906,0,2,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,73000,23000,0,1,36,31,0,0,1,0,0,1,1,0,1,1,0,0,0
11.98293,7.402452,0,1.5,7,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,70000,66000,0,1,34,41,0,0,1,1,0,0,0,1,1,1,0,0,0
11.98293,7.696213,0,1.5,7,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,54000,39000,0,0,27,63,0,0,1,1,0,0,1,0,0,0,0,0,0
11.98293,8.160519,0,2,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,53000,63000,0,0,41,37,0,0,1,1,0,0,1,1,0,1,0,0,0
11.99536,7.824046,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,54000,70000,0,1,34,28,0,0,1,1,0,0,1,1,1,1,0,0,0
12.00151,8.108322,0,3,8,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,65000,45000,1,0,37,42,0,0,1,1,0,0,1,1,1,1,0,0,0
12.00457,7.600903,0,1.5,7,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,72000,0,0,0,26,44,0,0,1,0,0,1,1,1,0,0,0,0,0
12.00763,7.824046,0,2.5,8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,65000,0,0,0,44,36,0,0,1,0,0,1,0,1,0,1,0,0,0
12.01371,7.919356,0,3,7,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,64400,73000,0,0,65,39,0,0,0,0,1,0,0,1,0,0,0,0,0
12.01371,7.718686,0,2.5,8,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,80000,0,0,1,48,51,0,0,1,1,0,0,1,1,0,0,0,0,0
12.01371,7.901007,0,3,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,61000,13600,1,0,33,33,0,0,1,0,0,1,1,1,1,1,0,0,0
12.01975,7.600903,0,2.5,7,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,52000,0,0,0,39,34,0,0,1,0,0,1,1,0,1,1,0,0,0
12.03172,7.565275,0,3.5,8,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,51000,29000,1,0,44,60,0,0,1,1,0,0,0,1,0,0,0,0,0
12.03172,7.477038,0,2.5,7,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,102760,61000,0,0,30,37,0,0,1,1,0,0,0,1,1,1,0,0,1
12.03766,8.294049,1,3.5,11,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,76000,13280,0,0,48,48,0,0,1,1,0,0,1,0,1,0,0,0,0
12.04356,7.649693,0,2.5,7,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,75000,82000,0,0,37,35,0,0,1,1,0,0,1,0,1,0,0,0,0
12.04943,7.863267,0,2.5,8,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,101000,30000,0,0,26,32,0,0,1,1,0,0,1,0,0,1,0,0,0
12.05526,7.740664,0,2.5,8,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,91000,106000,0,0,37,45,0,0,1,1,0,0,1,1,1,1,0,1,0
12.05526,7.863267,0,2.5,7,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,101000,72000,0,0,47,61,0,0,1,1,0,0,0,1,1,0,0,0,0
12.07255,8.294049,1,2.5,12,1,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,109500,0,0,1,40,91,0,0,0,0,0,1,1,0,0,0,0,0,1
12.07255,8.131531,0,3,9,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,74000,22000,0,0,47,38,0,0,1,1,0,0,0,1,1,1,0,0,0
12.07255,8.242756,0,2,7,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,75550,91000,0,0,35,40,0,0,0,1,1,0,1,1,0,0,0,0,0
12.07255,7.901007,0,2.5,9,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,68000,83000,0,1,51,47,0,0,1,1,0,0,1,1,1,1,0,0,0
12.07255,7.003066,0,1,4,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,49000,15000,0,0,31,38,0,0,1,0,0,1,0,1,1,0,0,0,0
12.07825,7.783224,0,2.5,6,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,35000,64000,0,0,36,40,0,0,1,1,0,0,1,0,1,0,0,0,0
12.10072,7.696213,0,2,7,0,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,100000,89000,0,0,30,30,0,0,1,1,0,0,1,1,1,0,0,0,1
12.10072,7.824046,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,78000,125000,0,0,49,49,0,0,1,1,0,0,1,1,1,0,0,0,0
12.10072,7.265429,0,2,6,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,2000,0,0,0,77,75,0,0,0,1,1,0,1,0,0,0,0,0,0
12.10072,7.937375,0,2.5,8,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,72000,25000,0,1,45,43,0,0,1,0,0,1,0,0,0,0,0,0,0
12.1227,7.272398,0,2,6,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,36000,0,0,0,28,76,0,0,1,0,0,1,0,0,1,0,0,0,0
12.1227,8.257385,0,2.5,7,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,80000,0,1,0,32,43,0,0,0,1,0,0,1,1,0,0,0,0,0
12.12812,7.824046,0,2.5,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,150000,62000,0,0,65,52,0,0,1,1,0,0,1,1,0,0,0,0,1
12.12812,7.600903,0,2.5,6,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100000,60000,0,0,55,32,0,0,1,1,0,0,0,0,0,0,0,0,1
12.12812,7.783224,0,2.5,7,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,82000,85000,0,0,37,38,0,0,1,1,0,0,0,1,1,1,0,0,0
12.12812,7.377759,0,2,5,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,76000,54000,0,0,33,38,0,0,1,1,0,0,0,0,0,1,0,0,0
12.12812,8.039157,0,4,9,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,132000,125000,0,0,32,48,0,0,1,1,0,0,1,1,1,0,0,1,0
12.12812,7.600903,0,2,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,15000,0,0,1,20,84,0,0,1,1,0,0,0,0,0,0,0,0,0
12.13887,7.816014,0,2.5,9,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,100000,0,0,0,36,37,0,0,1,0,0,1,1,0,1,1,0,0,1
12.1442,7.313221,0,2,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,73000,114000,1,1,35,36,0,0,1,1,0,0,1,1,0,1,0,1,0
12.18076,7.696213,0,3,8,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,77000,53799,0,0,48,39,0,0,1,1,0,0,1,1,1,1,0,0,0
12.18076,8.006368,0,2.5,9,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,107000,58000,0,0,43,35,0,0,1,1,0,0,1,1,0,1,0,0,0
12.19096,8.192294,0,2.5,8,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,55000,100000,0,1,39,64,0,0,1,0,0,0,1,1,1,0,0,1,0
12.20107,7.244227,0,2,6,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,44000,20000,0,1,31,68,0,0,0,1,0,0,1,0,0,0,0,0,0
12.20608,7.003066,0,1,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,55000,0,0,1,54,66,0,0,0,1,0,0,1,0,0,0,0,0,0
12.21603,8.039157,0,2.5,8,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,70000,90000,0,0,36,34,0,0,1,1,0,0,0,1,1,1,0,0,0
12.23077,7.625595,0,2.5,7,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,123000,0,0,0,41,67,0,0,1,1,0,0,1,0,1,0,0,0,1
12.24048,7.762171,0,2.5,8,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,180000,0,1,36,35,0,0,1,1,0,0,0,0,1,1,0,1,0
12.2453,7.244227,0,1.5,6,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,67000,50000,1,1,38,40,0,0,1,1,0,0,0,0,1,1,0,0,0
12.25009,7.090077,0,2.5,9,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,63000,56000,0,0,34,56,0,0,1,1,0,0,0,0,1,0,0,0,0
12.25487,7.34601,0,2,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,1,71000,65000,0,0,33,57,0,0,1,1,0,0,1,0,1,0,0,0,0
12.25487,8.294049,1,3,11,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,60000,130000,0,0,54,54,0,0,1,1,0,0,1,1,1,0,0,1,0
12.25487,8.006368,0,2.5,8,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,100000,85000,0,0,41,39,1,0,1,1,0,0,1,1,1,1,0,0,0
12.26435,7.783224,0,1.5,8,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,51000,115000,0,0,33,44,0,0,1,1,0,0,1,1,1,0,0,0,0
12.2784,7.824046,0,2.5,9,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,80000,83000,0,0,35,62,1,0,1,0,0,0,1,1,1,0,0,0,0
12.2784,8.006368,0,3,8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,119000,0,1,46,45,0,0,1,1,0,0,0,1,0,1,0,0,0
12.29226,7.5807,0,1.5,8,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,1,65000,86000,0,0,36,37,0,0,1,1,0,0,0,1,1,1,0,0,0
12.29226,7.863267,0,3,9,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,80000,38000,0,0,36,37,0,0,1,1,0,0,1,1,1,0,0,0,0
12.29683,7.879292,0,2.5,8,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,120000,92400,0,0,33,40,0,0,1,1,0,0,1,1,1,1,0,0,0
12.32386,7.615791,0,2.5,6,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,34000,17000,1,0,28,29,0,0,1,1,0,0,0,1,1,1,0,0,0
