ccoder,year,countryname,ccode,polity2r,agree3un,HR,lnmanpower,leaidc,lmaidc,lgdppcc,lpop,lgdpc,lexportc,rg1,rg2,rg3,rg4,rg5,terr,POTUS,USSenate,USHouse,USunempl,USgrowth,USinflation
696,2009,"United Arab Emirates",696,-8,0.217391297221184,2,4.66343909411207,12.7391710281372,NA,10.2028112411499,15.8591070175171,26.061918258667,22.9560565948486,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
696,2010,"United Arab Emirates",696,-8,0.230769231915474,1,4.55387689160054,13.6170654296875,NA,10.1274633407593,15.9486751556396,26.0761394500732,22.8345355987549,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
696,2011,"United Arab Emirates",696,-8,0.292307704687119,1,5.02388052084628,12.9106922149658,NA,10.1195983886719,16.0043773651123,26.1239757537842,23.0031204223633,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
698,1992,"Oman",698,-9,0.286885231733322,NA,3.25809653802148,17.6381664276123,13.7241010665894,9.17829704284668,14.4913005828857,23.6695976257324,19.7913475036621,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
698,1993,"Oman",698,-9,0.296610176563263,1,3.29583686600433,11.6289978027344,14.3833513259888,9.19789600372314,14.5303764343262,23.728271484375,19.823974609375,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
698,1994,"Oman",698,-9,0.380952388048172,2,3.29583686600433,NA,12.6188888549805,9.2044563293457,14.5618410110474,23.7662982940674,19.6893825531006,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
698,1995,"Oman",698,-9,0.303797453641891,2,3.3322045101752,NA,12.2498874664307,9.23194217681885,14.5831155776978,23.8150577545166,19.6737976074219,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
698,1996,"Oman",698,-9,0.376712322235107,2,3.43398720448515,NA,13.8268623352051,9.25206470489502,14.5929975509644,23.8450622558594,19.5829410552979,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
698,1997,"Oman",698,-9,0.328358203172684,2,3.36729582998647,NA,13.8312253952026,9.30985736846924,14.5937900543213,23.9036483764648,20.0686168670654,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
698,1998,"Oman",698,-9,0.301724135875702,2,4.58496747867057,NA,15.8690395355225,9.33896732330322,14.5907602310181,23.9297275543213,20.0892467498779,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
698,1999,"Oman",698,-9,0.3046875,2,4.62497281328427,12.892050743103,14.1663608551025,9.33718776702881,14.5912914276123,23.9284782409668,19.5536727905273,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
698,2000,"Oman",698,-9,0.28125,1,5.52942908751142,14.3208770751953,12.7058982849121,9.38051509857178,14.6005687713623,23.9810848236084,19.3845405578613,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
698,2001,"Oman",698,-9,0.2109375,2,6.51323011091231,13.0126514434814,13.0734758377075,9.43168258666992,14.6215515136719,24.0532341003418,19.8761978149414,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
698,2002,"Oman",698,-8,0.205479457974434,1,3.46573590279973,13.5590219497681,17.4135875701904,9.42652416229248,14.6520690917969,24.078592300415,20.0492515563965,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
698,2003,"Oman",698,-8,0.177631571888924,2,3.49650756146648,NA,18.5060253143311,9.39515209197998,14.6864356994629,24.0815887451172,19.881778717041,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
698,2004,"Oman",698,-8,0.161971837282181,1,3.55534806148941,10.0895109176636,17.2472457885742,9.39772605895996,14.7172966003418,24.1150226593018,19.8000202178955,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
698,2005,"Oman",698,-8,0.138888895511627,2,3.61091791264422,12.601487159729,17.0426330566406,9.41349411010742,14.7406911849976,24.1541862487793,20.201042175293,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
698,2006,"Oman",698,-8,0.154761910438538,1,3.49650756146648,13.0243272781372,16.6000175476074,9.45420169830322,14.7535257339478,24.207727432251,20.4440727233887,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
698,2007,"Oman",698,-8,0.111842103302479,1,3.61091791264422,13.7961025238037,16.3116035461426,9.51420021057129,14.7593145370483,24.2735137939453,20.5958099365234,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
698,2008,"Oman",698,-8,0.126760557293892,1,3.49650756146648,16.2363548278809,15.1941814422607,9.62543296813965,14.7685279846191,24.3939609527588,20.6376934051514,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
698,2009,"Oman",698,-8,0.202898547053337,1,3.55534806148941,16.035099029541,15.7825965881348,9.60985279083252,14.7950477600098,24.4049015045166,20.6414890289307,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
698,2010,"Oman",698,-8,0.219696968793869,1,3.43398720448515,14.9008960723877,15.8176374435425,9.59800338745117,14.8461179733276,24.4441223144531,20.4827747344971,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
698,2011,"Oman",698,-8,0.246153846383095,2,3.52636052461616,13.9495391845703,15.9988069534302,9.57531547546387,14.9223470687866,24.4976615905762,20.5845718383789,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
700,1992,"Afghanistan",700,0,0.291666656732559,4,0,NA,NA,NA,16.4410400390625,NA,NA,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
700,1993,"Afghanistan",700,0,0.314814805984497,4,0,NA,NA,NA,16.5351810455322,NA,NA,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
700,1994,"Afghanistan",700,0,0.350877195596695,5,0,NA,NA,NA,16.6179618835449,NA,NA,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
700,1995,"Afghanistan",700,0,0.28571429848671,5,0,NA,NA,NA,16.6826171875,NA,NA,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
700,1996,"Afghanistan",700,-7,0.375,4,0,NA,NA,NA,16.7286930084229,NA,NA,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
700,1997,"Afghanistan",700,-7,0.288135588169098,5,0,NA,NA,NA,16.7610664367676,NA,NA,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
700,1998,"Afghanistan",700,-7,0.342105269432068,5,0,NA,NA,NA,16.7857627868652,NA,NA,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
700,1999,"Afghanistan",700,-7,0.25,5,0,NA,NA,NA,16.8105964660645,NA,NA,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
700,2000,"Afghanistan",700,-7,0.25806450843811,5,0,NA,NA,NA,16.840576171875,NA,NA,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
700,2001,"Afghanistan",700,NA,0.223684206604958,5,7.60140233458373,NA,NA,NA,16.8764591217041,NA,NA,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
700,2002,"Afghanistan",700,NA,0.224999994039536,5,9.10509096125709,20.2462959289551,17.9771537780762,5.44661903381348,16.9157295227051,22.3623485565186,18.4173774719238,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
700,2003,"Afghanistan",700,NA,0.194915249943733,4,9.17998425196128,20.482105255127,19.85182762146,5.48737192153931,16.9560413360596,22.4434127807617,18.1174583435059,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
700,2004,"Afghanistan",700,NA,0.169491529464722,4,9.68040649926887,21.1403217315674,20.1682529449463,5.45957136154175,16.9943428039551,22.4539127349854,18.9412593841553,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
700,2005,"Afghanistan",700,NA,0.15384615957737,5,9.87822102528824,21.1581878662109,20.3771533966064,5.53104639053345,17.0288047790527,22.559850692749,19.3815631866455,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
700,2006,"Afghanistan",700,NA,0.164556965231895,5,9.97585472466203,21.2782688140869,21.2930450439453,5.55458116531372,17.0593242645264,22.6139049530029,19.7863292694092,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
700,2007,"Afghanistan",700,NA,0.148648649454117,5,10.1362249355217,21.1134471893311,21.8122310638428,5.65570211410522,17.086950302124,22.7426528930664,19.7397975921631,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
700,2008,"Afghanistan",700,NA,0.164285719394684,5,10.3828534684838,21.5031337738037,22.2837581634521,5.66558980941772,17.1125392913818,22.7781295776367,19.7262363433838,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
700,2009,"Afghanistan",700,NA,0.238095238804817,5,11.1034673955921,21.4843273162842,22.2414684295654,5.83168125152588,17.1372375488281,22.9689197540283,20.8573379516602,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
700,2010,"Afghanistan",700,NA,0.238095238804817,5,11.5702599744155,21.7722644805908,22.1982231140137,5.88806200027466,17.1618232727051,23.0498847961426,21.0478382110596,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
700,2011,"Afghanistan",700,NA,0.2890625,5,11.6009454997602,21.2029361724854,22.5537586212158,5.93077278137207,17.1864376068115,23.1172103881836,21.2960472106934,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
701,1992,"Turkmenistan",701,-9,0.400000005960464,1,0,NA,NA,7.42659950256348,15.171854019165,22.5984535217285,NA,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
701,1993,"Turkmenistan",701,-9,0.431034475564957,1,0,18.0334758758545,NA,7.41355991363525,15.199782371521,22.6133422851563,18.3666610717773,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
701,1994,"Turkmenistan",701,-9,0.477777779102325,1,0,17.9027805328369,11.5794620513916,7.19799089431763,15.2254018783569,22.4233932495117,19.4980907440186,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
701,1995,"Turkmenistan",701,-9,0.615384638309479,2,0.693147180559945,16.2075443267822,12.3946866989136,7.10093307495117,15.2477359771729,22.348669052124,18.0669021606445,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
701,1996,"Turkmenistan",701,-9,0.666666686534882,2,0.693147180559945,18.0073986053467,13.0925035476685,7.14693689346313,15.266583442688,22.4135208129883,20.0731258392334,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
701,1997,"Turkmenistan",701,-9,0.545454561710358,2,0,15.5951843261719,14.2167949676514,7.0100212097168,15.2824611663818,22.2924823760986,19.2584400177002,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
701,1998,"Turkmenistan",701,-9,0.476190477609634,2,0,16.1921501159668,14.2548246383667,7.06503009796143,15.2960443496704,22.3610744476318,17.8278274536133,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
701,1999,"Turkmenistan",701,-9,0.46551725268364,2,0.693147180559945,17.1998291015625,14.8424530029297,7.20551013946533,15.3082857131958,22.5137958526611,17.6953544616699,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
701,2000,"Turkmenistan",701,-9,0.477272719144821,2,1.94591014905531,16.6991767883301,14.8522529602051,7.2471399307251,15.3199033737183,22.5670433044434,18.8737945556641,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
701,2001,"Turkmenistan",701,-9,0.3125,2,2.07944154167984,16.4725723266602,15.0258359909058,7.27853965759277,15.3310251235962,22.6095657348633,19.9546031951904,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
701,2002,"Turkmenistan",701,-9,0.280000001192093,2,1.79175946922806,16.2495937347412,13.2748289108276,7.27052927017212,15.3416042327881,22.612133026123,18.0631675720215,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
701,2003,"Turkmenistan",701,-9,0.158730164170265,3,1.79175946922806,16.2204360961914,13.849835395813,7.29234313964844,15.3519554138184,22.6442985534668,17.4836959838867,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
701,2004,"Turkmenistan",701,-9,0.127272725105286,3,1.94591014905531,16.0245189666748,13.6181678771973,7.33068466186523,15.3624086380005,22.6930923461914,19.5477294921875,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
701,2005,"Turkmenistan",701,-9,0.118181817233562,3,1.79175946922806,15.7885608673096,15.6009168624878,7.442467212677,15.3732004165649,22.8156681060791,19.2844142913818,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
701,2006,"Turkmenistan",701,-9,0.118644066154957,3,1.94591014905531,16.0008201599121,13.1424407958984,7.53527212142944,15.3844585418701,22.9197311401367,18.4076251983643,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
701,2007,"Turkmenistan",701,-9,0.0882352963089943,2,1.94591014905531,16.1651554107666,15.1192331314087,7.62841987609863,15.396185874939,23.0246067047119,18.7968082427979,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
701,2008,"Turkmenistan",701,-9,0.156862750649452,2,1.79175946922806,16.1388721466064,15.5759201049805,7.75343608856201,15.4083194732666,23.1617565155029,17.384708404541,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
701,2009,"Turkmenistan",701,-9,0.185185179114342,2,1.94591014905531,15.7742719650269,13.5714836120605,7.80023574829102,15.4207315444946,23.22096824646,19.0437088012695,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
701,2010,"Turkmenistan",701,-9,0.214285716414452,2,1.6094379124341,16.2242450714111,15.6222562789917,7.87566614151001,15.4333124160767,23.3089790344238,16.9703903198242,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
701,2011,"Turkmenistan",701,-9,0.223214283585548,3,1.79175946922806,15.3945827484131,14.3972806930542,8.00007057189941,15.4460573196411,23.4461288452148,17.4638233184814,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
702,1992,"Tajikistan",702,-6,0.272727280855179,5,0,16.3919067382813,NA,6.11931705474854,15.5244693756104,21.6437854766846,NA,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
702,1993,"Tajikistan",702,-6,0.476190477609634,4,0,16.7318687438965,NA,5.92338752746582,15.5412721633911,21.4646587371826,16.5091400146484,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
702,1994,"Tajikistan",702,-6,0.550847470760345,2,0,18.1971549987793,NA,5.66869783401489,15.5564346313477,21.2251319885254,16.7348785400391,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
702,1995,"Tajikistan",702,-6,0.6875,2,0.693147180559945,17.6559219360352,NA,5.52208042144775,15.5706634521484,21.0927429199219,16.4863357543945,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
702,1996,"Tajikistan",702,-6,0.621951222419739,3,0,17.191650390625,NA,5.32596111297607,15.5840606689453,20.9100208282471,16.8042182922363,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
702,1997,"Tajikistan",702,-5,0.51111114025116,2,0,17.2733535766602,NA,5.33013439178467,15.5967445373535,20.9268779754639,17.0236644744873,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
702,1998,"Tajikistan",702,-1,0.426829278469086,2,0,17.3554611206055,NA,5.36909866333008,15.6094236373901,20.9785213470459,16.2695770263672,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
702,1999,"Tajikistan",702,-1,0.361538469791412,3,0.693147180559945,17.6759548187256,NA,5.391930103302,15.6229238510132,21.0148544311523,16.6559638977051,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
702,2000,"Tajikistan",702,-1,0.473684221506119,2,0.693147180559945,17.9382839202881,NA,5.45676517486572,15.6378240585327,21.0945892333984,16.9972763061523,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
702,2001,"Tajikistan",702,-1,NA,2,0.693147180559945,18.364818572998,NA,5.53734922409058,15.6543664932251,21.1917152404785,17.5701236724854,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
702,2002,"Tajikistan",702,-1,0.287234038114548,2,0,18.3378047943115,16.222635269165,5.6218204498291,15.6724519729614,21.2942714691162,17.6862869262695,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
702,2003,"Tajikistan",702,-3,0.313432842493057,2,0,17.9481296539307,13.8886213302612,5.70677471160889,15.6918573379517,21.3986320495605,17.961986541748,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
702,2004,"Tajikistan",702,-3,0.217741936445236,2,0,17.7533779144287,14.7123861312866,5.78444623947144,15.7122201919556,21.4966659545898,17.876579284668,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
702,2005,"Tajikistan",702,-3,0.164179101586342,3,NA,17.8248996734619,16.1643104553223,5.8282527923584,15.7332639694214,21.5615177154541,17.1793518066406,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
702,2006,"Tajikistan",702,-3,0.133802816271782,3,NA,17.424144744873,15.5794296264648,5.87427282333374,15.7549028396606,21.6291751861572,17.4445838928223,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
702,2007,"Tajikistan",702,-3,0.1171875,3,1.09861228866811,16.9184494018555,15.4080190658569,5.92897987365723,15.777156829834,21.7061367034912,17.4494075775146,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
702,2008,"Tajikistan",702,-3,0.157142862677574,2,2.07944154167984,17.110912322998,16.497652053833,5.98310852050781,15.7999887466431,21.7830982208252,17.1757297515869,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
702,2009,"Tajikistan",702,-3,0.222222223877907,2,2.19722457733622,17.2315063476563,14.1353454589844,5.99798154830933,15.82337474823,21.8213558197021,17.0245494842529,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
702,2010,"Tajikistan",702,-3,0.245901644229889,2,1.94591014905531,17.5387229919434,16.0521049499512,6.0370831489563,15.8472480773926,21.8843307495117,17.2859191894531,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
702,2011,"Tajikistan",702,-3,0.275000005960464,3,1.94591014905531,16.7160491943359,15.2875623703003,6.0841851234436,15.8715362548828,21.9557209014893,18.3556613922119,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
703,1992,"Kyrgyzstan",703,-3,0.5,1,0,16.1675300598145,NA,6.2897801399231,15.3230047225952,21.6127834320068,14.5067987442017,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
703,1993,"Kyrgyzstan",703,-3,0.5,1,0,18.1296100616455,NA,6.12155485153198,15.3232917785645,21.4448471069336,16.7422466278076,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
703,1994,"Kyrgyzstan",703,-3,0.442307680845261,2,0,18.0162944793701,10.797758102417,5.89770030975342,15.3229379653931,21.2206382751465,15.6017789840698,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
703,1995,"Kyrgyzstan",703,-3,0.512499988079071,2,0.693147180559945,17.674129486084,10.9362764358521,5.8319525718689,15.3329210281372,21.1648731231689,16.9524345397949,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
703,1996,"Kyrgyzstan",703,-3,0.524999976158142,2,0.693147180559945,17.4158115386963,12.2572412490845,5.88560009002686,15.3477220535278,21.2333221435547,17.5705966949463,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
703,1997,"Kyrgyzstan",703,-3,0.461538463830948,2,0,16.9974708557129,13.9057674407959,5.96555376052856,15.3623065948486,21.32785987854,17.1931953430176,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
703,1998,"Kyrgyzstan",703,-3,0.427272737026215,2,0.693147180559945,17.5478992462158,14.4651346206665,5.97120952606201,15.3776473999023,21.34885597229,16.9631996154785,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
703,1999,"Kyrgyzstan",703,-3,NA,3,2.19722457733622,18.1873569488525,14.9136877059937,5.99225425720215,15.3925075531006,21.3847618103027,17.2799053192139,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
703,2000,"Kyrgyzstan",703,-3,0.379032254219055,2,2.30258509299405,18.0424633026123,14.521279335022,6.03318881988525,15.4044189453125,21.4376087188721,17.3376312255859,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
703,2001,"Kyrgyzstan",703,-3,NA,2,2.19722457733622,17.605993270874,15.5635204315186,6.07554817199707,15.4139080047607,21.4894561767578,17.4774475097656,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
703,2002,"Kyrgyzstan",703,-3,0.308510631322861,2,2.07944154167984,17.8336601257324,17.2259540557861,6.06619596481323,15.4230871200562,21.4892826080322,17.5452117919922,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
703,2003,"Kyrgyzstan",703,-3,0.268115937709808,2,3.3322045101752,18.0103569030762,15.6006755828857,6.12365293502808,15.4335708618164,21.5572242736816,17.6612205505371,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
703,2004,"Kyrgyzstan",703,-3,0.214285716414452,2,1.94591014905531,17.6173858642578,15.5560646057129,6.17946147918701,15.4456720352173,21.6251335144043,17.3148384094238,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
703,2005,"Kyrgyzstan",703,3,0.201388895511627,2,1.79175946922806,17.5881958007813,15.9324884414673,6.16642618179321,15.4569511413574,21.6233768463135,17.2494983673096,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
703,2006,"Kyrgyzstan",703,4,0.164556965231895,3,1.94591014905531,17.3212070465088,15.8097829818726,6.1862325668335,15.467700958252,21.6539344787598,17.9671096801758,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
703,2007,"Kyrgyzstan",703,3,0.155405402183533,3,1.94591014905531,17.1248455047607,16.2482376098633,6.25867176055908,15.477237701416,21.7359085083008,17.3781566619873,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
703,2008,"Kyrgyzstan",703,3,0.1875,1,2.07944154167984,17.2755012512207,16.563684463501,6.32984256744385,15.4867391586304,21.8165817260742,17.0627670288086,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
703,2009,"Kyrgyzstan",703,1,0.25,2,2.19722457733622,17.3607158660889,15.1815996170044,6.34622430801392,15.4988117218018,21.8450355529785,17.3411617279053,0,0,1,0,0,1,0,0,0,9.28333333333333,-2.59988835108558,-0.4
703,2010,"Kyrgyzstan",703,4,0.29824560880661,4,2.484906649788,18.1085910797119,16.0770893096924,6.32956886291504,15.5107412338257,21.8403091430664,17.7269382476807,0,0,1,0,0,1,0,0,0,9.60833333333333,2.70885669419681,1.6
703,2011,"Kyrgyzstan",703,7,0.306451618671417,3,2.07944154167984,17.1264820098877,15.9510478973389,6.37525606155396,15.522910118103,21.8981666564941,17.7999801635742,0,0,1,0,0,1,0,0,1,8.93333333333333,1.54989495017045,3.2
704,1992,"Uzbekistan",704,-9,NA,1,0,NA,NA,6.13618087768555,16.8811893463135,23.017370223999,17.4956150054932,0,0,1,0,0,0,1,0,0,7.49166666666667,3.52244052740502,3
704,1993,"Uzbekistan",704,-9,NA,2,0,13.8594541549683,NA,6.09018754959106,16.9039134979248,22.9941005706787,17.8083000183105,0,0,1,0,0,0,0,0,0,6.90833333333333,2.75178105096643,3
704,1994,"Uzbekistan",704,-9,0.472222208976746,2,0,16.6745166778564,NA,6.01715612411499,16.9235439300537,22.9407005310059,17.970027923584,0,0,1,0,0,0,0,0,0,6.1,4.02879325991903,2.6
704,1995,"Uzbekistan",704,-9,0.717391312122345,2,0.693147180559945,15.8815879821777,11.0784749984741,5.99004650115967,16.9416122436523,22.9316596984863,17.5786571502686,0,0,1,0,0,0,0,1,1,5.59166666666667,2.68421727207786,2.8
704,1996,"Uzbekistan",704,-9,0.625,2,0.693147180559945,15.8008899688721,12.1777782440186,5.98777675628662,16.9607391357422,22.9485168457031,19.2684230804443,0,0,1,0,0,0,0,1,1,5.40833333333333,3.77256549921414,2.9
704,1997,"Uzbekistan",704,-9,0.628571450710297,2,0,15.7313642501831,13.6521139144897,6.01961755752563,16.9795913696289,22.999210357666,18.8567523956299,0,0,1,0,0,0,0,1,1,4.94166666666667,4.44717494524525,2.3
704,1998,"Uzbekistan",704,-9,0.621951222419739,2,0.693147180559945,16.0488185882568,14.1228818893433,6.04562377929688,16.9956874847412,23.0413112640381,18.4200687408447,0,0,1,0,0,0,0,1,1,4.5,4.48139443155316,1.6
704,1999,"Uzbekistan",704,-9,0.625,2,1.09861228866811,16.9536533355713,14.1153268814087,6.07694578170776,17.0064659118652,23.0834121704102,19.2000484466553,0,0,1,0,0,0,0,1,1,4.21666666666667,4.79449904467508,2.2
704,2000,"Uzbekistan",704,-9,0.620689630508423,2,1.38629436111989,17.0488128662109,14.4227638244629,6.10040426254272,17.0203037261963,23.1207084655762,18.7037487030029,0,0,1,0,0,0,0,1,1,3.96666666666667,4.07715947941618,3.4
704,2001,"Uzbekistan",704,-9,NA,4,1.38629436111989,18.1075630187988,15.8076887130737,6.12888622283936,17.0329627990723,23.1618499755859,18.8155460357666,0,0,1,0,0,0,1,0,1,4.74166666666667,0.954338728708379,2.8
704,2002,"Uzbekistan",704,-9,0.487500011920929,4,1.38629436111989,18.8056964874268,17.7434158325195,6.15586853027344,17.045202255249,23.2010707855225,18.9504108428955,0,0,1,0,0,1,1,0,1,5.78333333333333,1.69594292274957,1.6
704,2003,"Uzbekistan",704,-9,0.440476179122925,4,0,18.5084247589111,16.8087100982666,6.18537378311157,17.0568389892578,23.2422122955322,19.567440032959,0,0,1,0,0,1,1,1,1,5.99166666666667,2.7962091006717,2.3
704,2004,"Uzbekistan",704,-9,0.305084735155106,3,0,17.7339763641357,14.067925453186,6.24801540374756,17.0683765411377,23.3163909912109,19.3588752746582,0,0,1,0,0,1,1,1,1,5.54166666666667,3.85255260064351,2.7
704,2005,"Uzbekistan",704,-9,0.15625,4,0.693147180559945,17.6229820251465,10.7579030990601,6.30404090881348,17.0800094604492,23.3840503692627,18.1127967834473,0,0,1,0,0,1,1,1,1,5.08333333333333,3.48322032025258,3.4
704,2006,"Uzbekistan",704,-9,0.138888895511627,3,1.94591014905531,17.6160697937012,NA,6.36229705810547,17.092212677002,23.4545097351074,17.6988544464111,0,0,1,0,0,1,1,1,1,4.60833333333333,2.78281062584327,3.2
704,2007,"Uzbekistan",704,-9,0.133333340287209,3,2.07944154167984,16.5337085723877,NA,6.4388165473938,17.1064472198486,23.5452632904053,18.0176696777344,0,0,1,0,0,1,1,0,0,4.61666666666667,2.01050755163328,2.9
704,2008,"Uzbekistan",704,-9,0.139705881476402,3,1.79175946922806,16.2203159332275,NA,6.50894117355347,17.1224994659424,23.631441116333,19.0992870330811,0,0,1,0,0,1,1,0,0,5.8,0.122188442974647,3.8
