firmid,year,kod2,kod3,kod4,r,ec,cc,h,h_interp,c1,c2,c3,c4,c5,k1,k2,k3,f1,f2,f3,f4,f5,lagk1,lagk2,lagk3,lagf1,lagf2,lagf3,lagf4,lagf5,lc,va,lc_was_fixed
"94031340",2019,"55","551","5510",623012,593394,29618,NA,NA,48,1,0,0,0,1378319,952,466613,1773346,0,0,0,1845884,1406635,952,460633,1750847,0,0,0,1868220,NA,NA,NA
"94031492",2019,"55","551","5510",3451050,2712130,738920,2,2,49,0,0,0,0,3522342,8640,815450,0.381514609349068,0.27947604196317,14006,36448,4346432,3490152,5382,1300152,875634,347253,14006,52411,4795686,14872.9209621993,753792.920962199,"FALSE"
"94031603",2019,"55","551","5510",307504,229403,78101,NA,NA,48,1,0,0,0,619187,0,131835,667591,20723,0,0,751022,615117,0,201236,742450,29061,0,0,816353,NA,NA,NA
"94031639",2019,"55","551","5510",2256541,2064694,191847,NA,NA,48,1,0,0,0,3090632,20185,187181,1082717,1180004,40972,603518,3297998,3241907,20722,271478,1160112,1194032,48310,693015,3534107,NA,NA,NA
"94031719",2019,"55","551","5510",40730442,32248402,8482040,110,110,50,0,0,0,0,86424183,1731361,7208504,0.250342339752782,0.324468193662191,1363000,1227338,95364048,73196784,1165809,10023416,45545140,21662805,1176000,3865708,84386009,1574440.02421517,10056480.0242152,"FALSE"
"94031720",2019,"55","551","5510",13246533,12228285,1018248,70,70,50,1,0,0,0,21253867,145809,6113970,0.420605842175457,0.00141259819714156,1401611,421883,27513646,20794144,144857,6115228,20099747,722361,1757375,485744,27054229,1001916.37904602,2020164.37904602,"FALSE"
"94031732",2019,"55","551","5510",773631,523565,250066,NA,NA,52,0,0,0,0,1250039,3628,1404273,278999,1566127,661755,0,2657940,1291272,3694,1349824,180337,1660814,661755,0,2644790,NA,NA,NA
"94031770",2019,"55","551","5510",5000,24209,-19209,NA,NA,50,0,0,0,0,937847,0,353295,738209,0,217405,0,1291142,937847,0,351454,757420,0,217405,0,1289301,NA,NA,NA
"94031800",2019,"55","551","5510",554790,399783,155007,NA,NA,50,0,0,0,0,3937210,2250,539639,4153084,0,199696,0,4479099,4011728,3252,459961,4108352,0,255232,0,4474941,NA,NA,NA
"94031848",2019,"55","551","5510",1522503,1439594,82909,34,34,48,1,0,0,0,3608716,2406,89498,0.310247152615971,0.309107417543188,112171,481,3700620,3584528,2908,179344,3471908,0,107171,485,3766780,486645.098393779,569554.098393779,"FALSE"
"94032022",2019,"55","551","5510",492644,390294,102350,NA,NA,55,1,0,0,0,768686,56,325293,1014890,0,30294,0,1094035,721842,56,363500,1014718,0,35139,0,1085398,NA,NA,NA
"94032187",2019,"55","551","5510",28618663,23272197,5346466,414,414,48,1,0,0,0,77388219,251842,4475421,0.407690552225212,0.265602703756821,2697952,2100267,82115482,74547400,279198,6082460,49183115,18750000,2899993,1450085,80909058,5925619.72750073,11272085.7275007,"FALSE"
"94032384",2019,"55","551","5510",2426869,1899918,526951,NA,NA,48,1,0,0,0,1374139,2990,1734076,2073101,456521,0,130435,3111205,1512252,3105,1568601,1870979,586956,0,130435,3083958,NA,NA,NA
"94032568",2019,"55","551","5510",12897186,9768472,3128714,165,165,48,1,0,0,0,28877870,93276,2033418,0.137845263091819,0.322238700465258,462650,1203002,31004564,27653892,96648,1889357,24046733,2274482,421564,1093097,29639897,2361660.03632275,5490374.03632275,"FALSE"
"94032741",2019,"55","551","5510",912208,837557,74651,NA,NA,48,1,0,0,0,2619658,25585,421928,2939375,0,0,0,3067171,2627619,3100,608568,2930650,0,0,0,3239287,NA,NA,NA
"94032925",2019,"55","551","5510",7634521,6222649,1411872,10,10,48,0,0,0,0,13827475,22823,1338900,0.293212434580719,0.314409603139657,323589,1578546,15189198,10029426,20276,1869855,8019217,1270859,270000,700471,11919557,143130.911292288,1555002.91129229,"FALSE"
"94033006",2019,"55","551","5510",12045250,8160316,3884934,NA,NA,48,1,0,0,0,48771970,106520,10431459,15944768,0,8849673,1999998,59309949,44061485,73624,11981353,20143594,0,2556375,2000000,56116462,NA,NA,NA
"94033018",2019,"55","551","5510",5533359,4811119,722240,7,7,50,0,0,0,0,23659164,52699,7902201,0.180975343918471,8.04575557723117e-009,1269053,263638,31614064,21653502,42024,8778179,2842607,23947194,1368557,1200000,30473705,52055.2233676976,774295.223367698,"FALSE"
"94033400",2019,"55","551","5510",1743929,1441580,302349,NA,NA,47,1,0,0,0,2984998,7316,791642,3453988,0,118842,0,3783956,2932158,6740,880560,3446931,0,118842,61430,3819458,NA,NA,NA
"94033436",2019,"55","551","5510",2981761,4384353,-1402592,20,20,48,1,0,0,0,36034486,23596,5837090,39895708,0,269740,0,41895172,25494129,15218,5868875,30849050,0,271043,0,31378222,286261.822584576,-1116330.17741542,"FALSE"
"94033497",2019,"55","551","5510",1643561,1341261,302300,NA,NA,47,1,0,0,0,9334871,35284,272741,7779917,113519,1454048,124762,9642896,9398842,48685,101041,7780132,88842,1460219,92541,9548568,NA,NA,NA
"94033645",2019,"55","551","5510",270150,49463,220687,NA,NA,47,1,0,0,0,1045037,0,417825,1197329,0,0,0,1462862,1036367,0,419180,1188833,0,0,0,1455547,NA,NA,NA
"94033737",2019,"55","551","5510",212188,172431,39757,NA,NA,47,0,0,0,0,664966,0,32504,612052,0,32712,0,697470,673679,0,17973,604695,0,45000,0,691652,NA,NA,NA
"94033817",2019,"55","551","5510",8810477,7389759,1420718,NA,NA,51,1,0,0,0,53969561,130635,3900970,29939777,14500901,9966392,1230196,58001166,54219168,125235,3076861,30458317,15100000,9411980,1181979,57421264,NA,NA,NA
"94033829",2019,"55","551","5510",12492499,6886377,5606122,130,130,47,1,0,0,1,54917491,118801,8887602,0.418824914195828,0.259193988170953,12335999,0,63923894,55189132,93443,8161557,46441645,0,14331357,0,63444132,1860701.84679974,7466823.84679975,"FALSE"
"94034064",2019,"55","551","5510",4008260,2305297,1702963,NA,NA,47,0,0,0,0,16038235,18390,1249265,7156594,2504973,2177302,1493783,17305890,15028010,19701,1302939,6576851,2850000,2190258,822944,16350650,NA,NA,NA
"94034076",2019,"55","551","5510",312859,276950,35909,NA,NA,47,1,0,0,0,579870,0,712285,472984,0,631465,0,1292155,549640,0,805512,453976,0,631620,0,1355152,NA,NA,NA
"94034181",2019,"55","551","5510",7564402,5868576,1695826,113,113,47,1,0,0,0,5960001,92048,1660239,0.0595280425084707,0.275076620494522,26705,167856,7712288,5653029,88308,1623877,6002145,247068,7399,72100,7365214,1617379.29760286,3313205.29760286,"FALSE"
"94034212",2019,"55","551","5510",0,13627,-13627,NA,NA,47,1,0,0,0,1004152,279,4882,906746,0,0,0,1009313,1004152,0,795,920373,0,0,0,1004947,NA,NA,NA
"94034304",2019,"55","551","5510",0,306183,-306183,0,0,47,1,0,0,0,1885724,0,226056,2087168,0,0,0,2111780,1884880,0,15671,1900551,0,0,0,1900551,0,-306183,"FALSE"
"94034316",2019,"55","551","5510",7724163,4909398,2814765,12,12,47,0,0,0,0,17690711,39170,4397204,0.0895611047048186,0.300814218608657,581951,556720,22127085,17875893,55305,2883162,17427599,1670520,590191,556720,20814360,171757.093550746,2986522.09355075,"FALSE"
"94034341",2019,"55","551","5510",4616852,2915116,1701736,53,53,47,1,0,0,0,9880260,25808,2213933,0.23721178428022,0.326535260022761,1393434,290319,12120001,9783786,24700,2140216,8184835,1280671,1622143,343414,11948702,758593.829849127,2460329.82984913,"FALSE"
"94034377",2019,"55","551","5510",5254673,4042123,1212550,50,50,47,1,0,0,0,13044920,30321,1433665,0.556454342044219,0.143106045194675,186483,1400000,14508906,12313065,31568,2219686,11988321,0,150000,1670000,14564319,715654.55646144,1928204.55646144,"FALSE"
"94034525",2019,"55","551","5510",625961,393851,232110,5,5,51,1,0,0,0,582449,2031,463203,0.303861880842962,0.311178066733119,0,0,1047683,516468,2341,500389,886749,0,0,0,1019198,37182.3024054983,269292.302405498,"FALSE"
"94034630",2019,"55","551","5510",1836934,29403,1807531,NA,NA,47,1,0,0,0,0,0,3437931,2492394,0,0,0,3437931,1201021,0,5032,1129620,0,0,0,1206053,NA,NA,NA
"94034642",2019,"55","551","5510",481775,367247,114528,8,8,47,1,0,0,0,545412,252,1352639,0.342217419078066,0.000137033523582182,0,0,1898303,607870,493,1278207,1855812,0,0,0,1886570,59491.6838487972,174019.683848797,"FALSE"
"94034654",2019,"55","551","5510",11899684,8411306,3488378,NA,NA,47,0,0,0,0,70936990,49856,2517099,15077375,48120215,1427214,1457909,73503945,64620682,39208,7880503,17654243,3240000,971442,44327135,72540393,NA,NA,NA
"94034710",2019,"55","551","5510",6183274,3642491,2540783,1,1,48,0,0,0,0,12073167,35007,6790229,0.327929707655622,0.302863208398308,7170,823247,18898403,10508505,32300,6908835,3851340,10037893,7170,0,17449640,7436.46048109966,2548219.4604811,"FALSE"
"94034722",2019,"55","551","5510",1871965,1649302,222663,42,42,47,1,0,0,0,20143951,15979,142396,0.585760747866372,0.0628627700871076,663178,2725067,20302326,20376388,23301,140457,1667319,15942161,428053,1435823,20540146,601149.82742761,823812.82742761,"FALSE"
"94034838",2019,"55","551","5510",1996473,1422494,573979,19,19,47,1,0,0,0,2731523,19600,1909835,0.530350044770926,0.173329343896249,0,0,4660958,2625501,19677,1831906,4182892,0,0,0,4477084,271948.731455347,845927.731455347,"FALSE"
"94034931",2019,"55","551","5510",24902,10060,14842,0,0,47,1,0,0,0,384302,0,115262,493960,0,0,0,499564,384302,0,105067,482929,0,0,0,489369,0,14842,"FALSE"
"94034979",2019,"55","551","5510",187299,39125,148174,NA,NA,47,1,0,0,0,1376162,0,398401,1729561,0,0,0,1774563,1384110,0,287413,1631001,0,0,0,1671523,NA,NA,NA
"94035000",2019,"55","551","5510",3526873,2965474,561399,56,56,47,1,0,0,0,18122074,37515,1298400,0.514720655081796,0.0109449468130284,415892,1642288,19457989,17736925,29554,1472926,11791619,4760055,516964,1200828,19239405,801533.103236813,1362932.10323681,"FALSE"
"94035085",2019,"55","551","5510",808027,620845,187182,NA,NA,47,1,0,0,0,2022562,2446,643032,2142668,277952,13529,0,2668040,2097921,2132,437773,2019641,332063,13529,0,2537826,NA,NA,NA
"94035362",2019,"55","551","5510",758868,589083,169785,NA,NA,42,0,0,0,0,1420133,18419,2723101,2063689,1368695,381800,0,4161653,1482262,13130,2417512,2014205,1269644,381800,0,3912904,NA,NA,NA
"94035386",2019,"55","551","5510",4496962,3676927,820035,97,97,47,1,0,0,0,8228750,46829,940215,0.205358793148118,0.329325909474974,5165,51048,9215794,8206434,40799,874231,8014538,140625,5165,349672,9121464,1388369.83953519,2208404.83953519,"FALSE"
"94035651",2019,"55","551","5510",50000,19461,30539,NA,NA,40,0,0,0,0,1510666,0,68805,1205553,0,330261,0,1579471,1511467,0,83143,1191262,0,332261,0,1594610,NA,NA,NA
"94035823",2019,"55","551","5510",5156065,3716780,1439285,21,21,47,0,0,0,0,14090401,111769,4107396,0.574362777801982,0.115177046131194,80098,93200,18309566,14262752,122008,3092972,7363741,6337400,88335,91500,17477732,300574.913713805,1739859.9137138,"FALSE"
"94036021",2019,"55","551","5510",10858569,8052380,2806189,32,32,49,0,0,0,0,109867782,58659,3050861,0.42047808898438,0.0014080901052383,505467,3415016,112977302,110130129,71745,3456166,71259889,20438134,725059,12731707,113658040,458018.916135322,3264207.91613532,"FALSE"
"94036033",2019,"55","551","5510",14836923,11260686,3576237,195,195,49,1,0,0,0,20937028,123995,5901165,0.215983758844559,0.328764694866108,118829,4374907,26962188,16815883,107802,5224759,17680313,0,118829,2640717,22148444,2791052.77019962,6367289.77019962,"FALSE"
"94036125",2019,"55","551","5510",2487684,2601476,-113792,1,1,48,0,0,0,0,1419667,25757,4347960,-109805,0,1058670,3047019,5793384,1513491,33492,4244835,355550,0,1407791,2009847,5791818,7436.46048109966,-106355.5395189,"FALSE"
"94036205",2019,"55","551","5510",224536,210333,14203,NA,NA,49,0,0,0,0,2020808,350,138057,2132037,0,0,0,2159215,2021408,500,180971,2117835,0,0,51201,2202879,NA,NA,NA
"94036973",2019,"55","551","5510",9770048,6988157,2781891,110,110,47,1,0,0,0,14358978,81233,10788733,0.506796968199686,0.19575959917485,664888,0,25228944,15946528,60695,8538969,21642156,1600,494187,0,24546192,1574440.02421517,4356331.02421517,"FALSE"
"94037054",2019,"55","551","5510",2945715,1928259,1017456,19,19,45,1,0,0,0,12944046,42692,3165486,0.562205456180343,0.0291315940316131,130827,480036,16152224,13228950,42206,2634699,13431777,1239977,138022,480052,15905855,271948.731455347,1289404.73145535,"FALSE"
"94037160",2019,"55","551","5510",0,2180,-2180,NA,NA,47,1,0,0,0,716965,0,14321,637480,0,0,0,731286,716965,0,16501,639660,0,0,0,733466,NA,NA,NA
"94037275",2019,"55","551","5510",4407854,3421160,986694,10,10,48,0,0,0,0,18404395,10718,1883642,0.58216106582359,0.051449616288859,36772,3500000,20298755,14682983,28840,1884093,16096441,0,36772,0,16595916,143130.911292288,1129824.91129229,"FALSE"
"94037318",2019,"55","551","5510",3012010,2554287,457723,NA,NA,48,0,0,0,0,6440506,20607,810940,5162860,385081,993320,0,7272053,6440863,25004,935054,5292744,473394,968611,0,7400921,NA,NA,NA
"94037343",2019,"55","551","5510",10395635,6160162,4235473,15,15,47,0,0,0,0,12784685,104386,6084461,0.00786770697922094,0.156970817461263,0,1786877,18973532,12283722,203586,5470457,13966448,0,0,1753006,17957765,214696.366938432,4450169.36693843,"FALSE"
"94037969",2019,"55","551","5510",418120,442489,-24369,0,0,48,0,0,0,0,419824,418,912347,1095475,6021,0,0,1332589,445481,757,983713,1153874,0,0,0,1429951,0,-24369,"FALSE"
"94038002",2019,"55","551","5510",28001680,19243316,8758364,59,59,48,0,0,0,0,152144528,163445,15726791,0.496151741195564,0.204915054983382,11418463,5678112,168034764,139123517,100281,9056407,77367439,25461650,10513207,21780419,148280205,844472.3766245,9602836.3766245,"FALSE"
"94038014",2019,"55","551","5510",21899393,14506789,7392604,70,70,47,1,0,0,0,43793184,94788,16076478,0.293968103534586,0.314189547930673,25613547,3284833,59964450,43747024,121576,15321399,12592504,4300000,27067000,3978417,59189999,1001916.37904602,8394520.37904602,"FALSE"
"94038026",2019,"55","551","5510",18344,19642,-1298,NA,NA,47,0,0,0,0,220355,0,20063,179885,0,0,0,240418,220410,0,28793,183994,0,0,0,249203,NA,NA,NA
"94038038",2019,"55","551","5510",0,223419,-223419,1,1,54,0,0,0,0,960161,0,79108,382449,0,0,0,1039269,820318,0,10899,339489,0,0,0,831217,7436.46048109966,-215982.5395189,"FALSE"
"94038051",2019,"55","551","5510",1178357,777526,400831,NA,NA,48,0,0,0,0,2667209,2356,438089,1614659,174501,87896,399185,3107654,2859096,3379,428391,1507805,176716,107169,431877,3290866,NA,NA,NA
"94038118",2019,"55","551","5510",136643,44581,92062,NA,NA,48,0,0,0,0,586952,0,321031,833999,0,0,0,907983,597666,0,200137,760751,0,0,0,797803,NA,NA,NA
"94038120",2019,"55","551","5510",262776,199622,63154,NA,NA,48,0,0,0,0,449916,0,550154,799210,62,0,21454,1000070,432590,0,501322,752547,62,0,16319,933912,NA,NA,NA
"94038179",2019,"55","551","5510",300404,262856,37548,NA,NA,53,0,0,0,0,860553,24,595069,1127596,0,0,0,1455646,825531,141,470614,1128270,0,0,0,1296286,NA,NA,NA
"94038247",2019,"55","551","5510",1384112,1260914,123198,33,33,48,1,0,0,0,4063427,19644,418433,0.47781582369244,0.219561180644924,196202,0,4501504,4217363,22542,251996,4025746,0,204724,0,4491901,472332.007264551,595530.007264551,"FALSE"
"94038296",2019,"55","551","5510",14384168,9998118,4386050,20,20,48,0,0,0,0,83366897,125157,1259332,0.586608715631815,0.0730263814036175,13964505,1932839,84751386,72650234,132339,6256889,5162263,34857617,14691438,4219168,79039462,286261.822584576,4672311.82258458,"FALSE"
"94038315",2019,"55","551","5510",322198,274030,48168,NA,NA,48,0,0,0,0,1867851,39,180441,1792011,0,215797,3523,2048331,1849059,51,197341,1788441,0,218970,3523,2046451,NA,NA,NA
"94038327",2019,"55","551","5510",533044,533738,-694,0,0,48,1,0,0,0,1178063,2061,24213,1128019,0,0,0,1204337,1185115,2423,20502,1146142,0,0,0,1208040,0,-694,"FALSE"
"94038419",2019,"55","551","5510",1478649,1174258,304391,NA,0.5,48,0,0,0,0,6721111,2502,1795353,0.23467864148025,6.95277590422633e-007,900706,0,8518966,6870520,259,1394424,7580850,0,223831,0,8265203,3718.23024054983,308109.23024055,"FALSE"
"94038444",2019,"55","551","5510",403917,397911,6006,NA,NA,48,0,0,0,0,666743,212,129976,770647,0,0,0,796931,672123,3980,117483,766534,0,0,0,793586,NA,NA,NA
"94038493",2019,"55","551","5510",886623,632526,254097,NA,NA,48,0,0,0,0,1278696,0,934577,1444764,483171,152589,0,2213273,1261324,0,829422,1267207,502009,154519,0,2090746,NA,NA,NA
"94038512",2019,"55","551","5510",36794,15158,21636,NA,NA,47,1,0,0,0,318929,0,14987,332191,0,0,0,333916,318929,0,2863,316239,0,0,0,321792,NA,NA,NA
"94038536",2019,"55","551","5510",722650,531599,191051,NA,NA,48,0,0,0,0,2770094,2473,199563,1864945,36060,133597,15524,2972130,2811319,2513,186417,1877192,46511,81690,19140,3000249,NA,NA,NA
"94038561",2019,"55","551","5510",6856171,4691249,2164922,NA,NA,48,0,0,0,0,62217244,27314,2853414,42870587,8960336,1975348,6789619,65097972,62770896,19457,2674197,42225097,9317073,2052253,6806867,65464550,NA,NA,NA
"94038585",2019,"55","551","5510",887703,1072772,-185069,NA,NA,48,1,0,0,0,2247737,4723,707540,2842609,0,0,0,2960000,2267731,5388,997296,3064713,0,0,0,3270415,NA,NA,NA
"94038628",2019,"55","551","5510",148197,171950,-23753,1,1,48,1,0,0,0,768342,0,145734,351810,0,0,0,914076,768342,0,150707,404789,0,0,0,919049,7436.46048109966,-16316.5395189003,"FALSE"
"94038653",2019,"55","551","5510",45299,49861,-4562,NA,NA,48,1,0,0,0,276202,0,10508,259741,0,0,0,286710,282947,0,12710,271820,0,0,0,295657,NA,NA,NA
"94038690",2019,"55","551","5510",760468,952861,-192393,NA,NA,47,0,0,0,0,3704596,8522,199531,2397516,869668,0,0,3912649,3737629,58946,306544,2725737,881252,0,0,4103119,NA,NA,NA
"94038708",2019,"55","551","5510",502358,416402,85956,10,10,47,0,0,0,0,907262,0,568772,0.566787447726908,0.0324799435517577,283180,0,1476034,924869,0,542765,852312,0,298982,0,1467634,143130.911292288,229086.911292288,"FALSE"
"94038745",2019,"55","551","5510",1081788,945470,136318,NA,NA,48,1,0,0,0,423787,12467,144762,-1008144,328112,0,0,581016,477974,16633,165884,-1068219,345196,0,0,660491,NA,NA,NA
"94038825",2019,"55","551","5510",414307,260961,153346,1,1,48,0,0,0,0,6637,0,2790944,0.542125678626752,0.0189239070550067,361057,0,2797581,2990718,18412,168405,2268739,0,370037,483,3177535,7436.46048109966,160782.4604811,"FALSE"
"94038886",2019,"55","551","5510",3671880,4134874,-462994,5,5,48,0,0,0,0,7024844,15579,2266909,412228,0,2609991,0,9307332,6664307,38034,1818471,1304995,0,325855,0,8520812,37182.3024054983,-425811.697594502,"FALSE"
"94038905",2019,"55","551","5510",3147545,2373342,774203,6,6,57,0,0,0,0,7986983,20469,1214181,0.130404680478864,0.320057228246645,134335,4375106,9221633,4212755,141691,480858,2333280,41730,142559,809812,4835304,44618.7628865979,818821.762886598,"FALSE"
"94039270",2019,"55","551","5510",6350450,5038072,1312378,57,57,47,1,0,0,0,11687030,216570,7791825,0.497058177085997,0.00769354817599157,191046,426528,19695425,11864690,324776,7638361,9448169,2010553,170383,4143185,19827827,815846.194366042,2128224.19436604,"FALSE"
"94039557",2019,"55","551","5510",436753,252190,184563,1,1,46,0,0,0,0,1759960,1253,797274,0.477422384023649,0.00514342683843265,187464,0,2558487,1838821,1470,718952,1635211,0,232626,0,2559243,7436.46048109966,191999.4604811,"FALSE"
"94039649",2019,"55","551","5510",0,8015,-8015,NA,NA,47,1,0,0,0,963329,0,97329,952883,0,0,0,1060658,963329,0,105344,960897,0,0,0,1068673,NA,NA,NA
"94039742",2019,"55","551","5510",2520091,1888201,631890,1,1,46,0,0,0,0,4522458,16880,146835,0.0741622007669393,0.289274533182539,40697,151911,4686173,4559096,21170,313423,3763373,0,40697,484049,4893689,7436.46048109966,639326.4604811,"FALSE"
"94039963",2019,"55","551","5510",4010163,2448421,1561742,54,54,46,0,0,0,0,20809197,23839,15179752,0.407952271408015,0.00102116183677521,4398924,3765819,36012788,21383484,20520,15600945,965582,25502402,4365548,1934927,37004949,772906.920978356,2334648.92097836,"FALSE"
"94040138",2019,"55","551","5510",12628124,9084776,3543348,2,2,46,0,0,0,0,30145082,118536,10707633,0.586152786332332,0.0800631754418664,8022379,2916648,40971251,30772703,63539,9150184,19020894,4669746,6399955,3212208,39986426,14872.9209621993,3558220.9209622,"FALSE"
"94040728",2019,"55","551","5510",2322552,2130869,191683,60,60,46,0,0,0,0,3017384,0,3392652,0.451068599353136,0.00290663050462834,0,0,6410036,2736176,0,3495904,1847148,49171,0,0,6232080,858785.467753728,1050468.46775373,"FALSE"
"94040790",2019,"55","551","5510",0,2612,-2612,NA,NA,46,1,0,0,0,840358,0,976,838342,0,0,0,841334,840358,0,1221,839457,0,0,0,841579,NA,NA,NA
"94041006",2019,"55","551","5510",89592,14112,75480,NA,NA,46,0,0,0,0,4570030,0,22959,2691467,0,0,0,4592989,4658071,0,35530,2704027,0,0,0,4693601,NA,NA,NA
"94041239",2019,"55","551","5510",4862457,3254797,1607660,63,63,46,1,0,0,0,1568782,83787,3737354,0.123983563734697,0.317890726599832,398827,0,5389923,1100860,37583,3426874,2493877,0,142312,0,4565317,901724.741141415,2509384.74114141,"FALSE"
"94041288",2019,"55","551","5510",69887,59031,10856,NA,NA,46,0,0,0,0,248001,561,141812,160966,0,160552,0,390374,259494,1066,133348,163982,0,160552,0,393908,NA,NA,NA
"94041749",2019,"55","551","5510",3716742,2443973,1272769,6,6,47,0,0,0,0,10862523,29864,2486379,0.462644827328048,0.230755331110389,0,463195,13378766,10647448,57886,2047705,11740070,0,0,388545,12753039,44618.7628865979,1317387.7628866,"FALSE"
"94041805",2019,"55","551","5510",416243,353428,62815,NA,NA,47,1,0,0,0,800703,1284,843439,1041342,249076,0,147080,1645426,836236,1057,778173,1040898,251270,0,139580,1615466,NA,NA,NA
